,datetime,station,lat,lon,pm2_5
31000,2024-07-03 12:00:00,12T,13.8225,100.5147,61.5
31001,2024-07-03 12:00:00,15T,13.7083,100.3728,29.84
31002,2024-07-03 12:00:00,61T,13.6796,100.6067,9.72
31003,2024-07-03 13:00:00,3T,13.7563,100.5018,52.64
31004,2024-07-03 13:00:00,5T,13.7367,100.5231,52.64
31005,2024-07-03 13:00:00,10T,13.7291,100.775,14.39
31006,2024-07-03 13:00:00,11T,13.7898,100.4486,27.39
31007,2024-07-03 13:00:00,12T,13.8225,100.5147,52.64
31008,2024-07-03 13:00:00,15T,13.7083,100.3728,27.39
31009,2024-07-03 13:00:00,61T,13.6796,100.6067,8.83
31010,2024-07-03 14:00:00,3T,13.7563,100.5018,45.47
31011,2024-07-03 14:00:00,5T,13.7367,100.5231,45.47
31012,2024-07-03 14:00:00,10T,13.7291,100.775,11.06
31013,2024-07-03 14:00:00,11T,13.7898,100.4486,24.24
31014,2024-07-03 14:00:00,12T,13.8225,100.5147,45.47
31015,2024-07-03 14:00:00,15T,13.7083,100.3728,24.24
31016,2024-07-03 14:00:00,61T,13.6796,100.6067,7.93
31017,2024-07-03 15:00:00,3T,13.7563,100.5018,39.16
31018,2024-07-03 15:00:00,5T,13.7367,100.5231,39.16
31019,2024-07-03 15:00:00,10T,13.7291,100.775,10.47
31020,2024-07-03 15:00:00,11T,13.7898,100.4486,20.05
31021,2024-07-03 15:00:00,12T,13.8225,100.5147,39.16
31022,2024-07-03 15:00:00,15T,13.7083,100.3728,20.05
31023,2024-07-03 15:00:00,61T,13.6796,100.6067,7.27
31024,2024-07-03 16:00:00,3T,13.7563,100.5018,38.17
31025,2024-07-03 16:00:00,5T,13.7367,100.5231,38.17
31026,2024-07-03 16:00:00,10T,13.7291,100.775,10.05
31027,2024-07-03 16:00:00,11T,13.7898,100.4486,20.37
31028,2024-07-03 16:00:00,12T,13.8225,100.5147,38.17
31029,2024-07-03 16:00:00,15T,13.7083,100.3728,20.37
31030,2024-07-03 16:00:00,61T,13.6796,100.6067,7.06
31031,2024-07-03 17:00:00,3T,13.7563,100.5018,41.93
31032,2024-07-03 17:00:00,5T,13.7367,100.5231,41.93
31033,2024-07-03 17:00:00,10T,13.7291,100.775,9.77
31034,2024-07-03 17:00:00,11T,13.7898,100.4486,25.17
31035,2024-07-03 17:00:00,12T,13.8225,100.5147,41.93
31036,2024-07-03 17:00:00,15T,13.7083,100.3728,25.17
31037,2024-07-03 17:00:00,61T,13.6796,100.6067,7.04
31038,2024-07-03 18:00:00,3T,13.7563,100.5018,45.49
31039,2024-07-03 18:00:00,5T,13.7367,100.5231,45.49
31040,2024-07-03 18:00:00,10T,13.7291,100.775,10.14
31041,2024-07-03 18:00:00,11T,13.7898,100.4486,33.35
31042,2024-07-03 18:00:00,12T,13.8225,100.5147,45.49
31043,2024-07-03 18:00:00,15T,13.7083,100.3728,33.35
31044,2024-07-03 18:00:00,61T,13.6796,100.6067,7.59
31045,2024-07-03 19:00:00,3T,13.7563,100.5018,53.67
31046,2024-07-03 19:00:00,5T,13.7367,100.5231,53.67
31047,2024-07-03 19:00:00,10T,13.7291,100.775,12.7
31048,2024-07-03 19:00:00,11T,13.7898,100.4486,42.73
31049,2024-07-03 19:00:00,12T,13.8225,100.5147,53.67
31050,2024-07-03 19:00:00,15T,13.7083,100.3728,42.73
31051,2024-07-03 19:00:00,61T,13.6796,100.6067,8.46
31052,2024-07-03 20:00:00,3T,13.7563,100.5018,61.82
31053,2024-07-03 20:00:00,5T,13.7367,100.5231,61.82
31054,2024-07-03 20:00:00,10T,13.7291,100.775,14.97
31055,2024-07-03 20:00:00,11T,13.7898,100.4486,50.36
31056,2024-07-03 20:00:00,12T,13.8225,100.5147,61.82
31057,2024-07-03 20:00:00,15T,13.7083,100.3728,50.36
31058,2024-07-03 20:00:00,61T,13.6796,100.6067,9.28
31059,2024-07-03 21:00:00,3T,13.7563,100.5018,67.59
31060,2024-07-03 21:00:00,5T,13.7367,100.5231,67.59
31061,2024-07-03 21:00:00,10T,13.7291,100.775,15.39
31062,2024-07-03 21:00:00,11T,13.7898,100.4486,58.61
31063,2024-07-03 21:00:00,12T,13.8225,100.5147,67.59
31064,2024-07-03 21:00:00,15T,13.7083,100.3728,58.61
31065,2024-07-03 21:00:00,61T,13.6796,100.6067,10.39
31066,2024-07-03 22:00:00,3T,13.7563,100.5018,71.19
31067,2024-07-03 22:00:00,5T,13.7367,100.5231,71.19
31068,2024-07-03 22:00:00,10T,13.7291,100.775,14.62
31069,2024-07-03 22:00:00,11T,13.7898,100.4486,67.16
31070,2024-07-03 22:00:00,12T,13.8225,100.5147,71.19
31071,2024-07-03 22:00:00,15T,13.7083,100.3728,67.16
31072,2024-07-03 22:00:00,61T,13.6796,100.6067,11.83
31073,2024-07-03 23:00:00,3T,13.7563,100.5018,74.1
31074,2024-07-03 23:00:00,5T,13.7367,100.5231,74.1
31075,2024-07-03 23:00:00,10T,13.7291,100.775,13.09
31076,2024-07-03 23:00:00,11T,13.7898,100.4486,69.27
31077,2024-07-03 23:00:00,12T,13.8225,100.5147,74.1
31078,2024-07-03 23:00:00,15T,13.7083,100.3728,69.27
31079,2024-07-03 23:00:00,61T,13.6796,100.6067,12.5
31080,2024-07-04 00:00:00,3T,13.7563,100.5018,82.43
31081,2024-07-04 00:00:00,5T,13.7367,100.5231,82.43
31082,2024-07-04 00:00:00,10T,13.7291,100.775,11.51
31083,2024-07-04 00:00:00,11T,13.7898,100.4486,69.14
31084,2024-07-04 00:00:00,12T,13.8225,100.5147,82.43
31085,2024-07-04 00:00:00,15T,13.7083,100.3728,69.14
31086,2024-07-04 00:00:00,61T,13.6796,100.6067,12.92
31087,2024-07-04 01:00:00,3T,13.7563,100.5018,80.16
31088,2024-07-04 01:00:00,5T,13.7367,100.5231,80.16
31089,2024-07-04 01:00:00,10T,13.7291,100.775,9.6
31090,2024-07-04 01:00:00,11T,13.7898,100.4486,74.28
31091,2024-07-04 01:00:00,12T,13.8225,100.5147,80.16
31092,2024-07-04 01:00:00,15T,13.7083,100.3728,74.28
31093,2024-07-04 01:00:00,61T,13.6796,100.6067,10.06
31094,2024-07-04 02:00:00,3T,13.7563,100.5018,74.1
31095,2024-07-04 02:00:00,5T,13.7367,100.5231,74.1
31096,2024-07-04 02:00:00,10T,13.7291,100.775,10.33
31097,2024-07-04 02:00:00,11T,13.7898,100.4486,72.53
31098,2024-07-04 02:00:00,12T,13.8225,100.5147,74.1
31099,2024-07-04 02:00:00,15T,13.7083,100.3728,72.53
31100,2024-07-04 02:00:00,61T,13.6796,100.6067,9.49
31101,2024-07-04 03:00:00,3T,13.7563,100.5018,72.11
31102,2024-07-04 03:00:00,5T,13.7367,100.5231,72.11
31103,2024-07-04 03:00:00,10T,13.7291,100.775,11.73
31104,2024-07-04 03:00:00,11T,13.7898,100.4486,61.83
31105,2024-07-04 03:00:00,12T,13.8225,100.5147,72.11
31106,2024-07-04 03:00:00,15T,13.7083,100.3728,61.83
31107,2024-07-04 03:00:00,61T,13.6796,100.6067,9.75
31108,2024-07-04 04:00:00,3T,13.7563,100.5018,42.92
31109,2024-07-04 04:00:00,5T,13.7367,100.5231,42.92
31110,2024-07-04 04:00:00,10T,13.7291,100.775,8.02
31111,2024-07-04 04:00:00,11T,13.7898,100.4486,30.44
31112,2024-07-04 04:00:00,12T,13.8225,100.5147,42.92
31113,2024-07-04 04:00:00,15T,13.7083,100.3728,30.44
31114,2024-07-04 04:00:00,61T,13.6796,100.6067,9.4
31115,2024-07-04 05:00:00,3T,13.7563,100.5018,35.78
31116,2024-07-04 05:00:00,5T,13.7367,100.5231,35.78
31117,2024-07-04 05:00:00,10T,13.7291,100.775,7.5
31118,2024-07-04 05:00:00,11T,13.7898,100.4486,21.89
31119,2024-07-04 05:00:00,12T,13.8225,100.5147,35.78
31120,2024-07-04 05:00:00,15T,13.7083,100.3728,21.89
31121,2024-07-04 05:00:00,61T,13.6796,100.6067,8.76
31122,2024-07-04 06:00:00,3T,13.7563,100.5018,32.7
31123,2024-07-04 06:00:00,5T,13.7367,100.5231,32.7
31124,2024-07-04 06:00:00,10T,13.7291,100.775,7.73
31125,2024-07-04 06:00:00,11T,13.7898,100.4486,19.69
31126,2024-07-04 06:00:00,12T,13.8225,100.5147,32.7
31127,2024-07-04 06:00:00,15T,13.7083,100.3728,19.69
31128,2024-07-04 06:00:00,61T,13.6796,100.6067,7.79
31129,2024-07-04 07:00:00,3T,13.7563,100.5018,29.76
31130,2024-07-04 07:00:00,5T,13.7367,100.5231,29.76
31131,2024-07-04 07:00:00,10T,13.7291,100.775,10.17
31132,2024-07-04 07:00:00,11T,13.7898,100.4486,16.33
31133,2024-07-04 07:00:00,12T,13.8225,100.5147,29.76
31134,2024-07-04 07:00:00,15T,13.7083,100.3728,16.33
31135,2024-07-04 07:00:00,61T,13.6796,100.6067,6.86
31136,2024-07-04 08:00:00,3T,13.7563,100.5018,26.84
31137,2024-07-04 08:00:00,5T,13.7367,100.5231,26.84
31138,2024-07-04 08:00:00,10T,13.7291,100.775,10.28
31139,2024-07-04 08:00:00,11T,13.7898,100.4486,14.45
31140,2024-07-04 08:00:00,12T,13.8225,100.5147,26.84
31141,2024-07-04 08:00:00,15T,13.7083,100.3728,14.45
31142,2024-07-04 08:00:00,61T,13.6796,100.6067,6.55
31143,2024-07-04 09:00:00,3T,13.7563,100.5018,23.49
31144,2024-07-04 09:00:00,5T,13.7367,100.5231,23.49
31145,2024-07-04 09:00:00,10T,13.7291,100.775,7.56
31146,2024-07-04 09:00:00,11T,13.7898,100.4486,13.32
31147,2024-07-04 09:00:00,12T,13.8225,100.5147,23.49
31148,2024-07-04 09:00:00,15T,13.7083,100.3728,13.32
31149,2024-07-04 09:00:00,61T,13.6796,100.6067,5.99
31150,2024-07-04 10:00:00,3T,13.7563,100.5018,26.48
31151,2024-07-04 10:00:00,5T,13.7367,100.5231,26.48
31152,2024-07-04 10:00:00,10T,13.7291,100.775,6.22
31153,2024-07-04 10:00:00,11T,13.7898,100.4486,13.99
31154,2024-07-04 10:00:00,12T,13.8225,100.5147,26.48
31155,2024-07-04 10:00:00,15T,13.7083,100.3728,13.99
31156,2024-07-04 10:00:00,61T,13.6796,100.6067,5.99
31157,2024-07-04 11:00:00,3T,13.7563,100.5018,34.69
31158,2024-07-04 11:00:00,5T,13.7367,100.5231,34.69
31159,2024-07-04 11:00:00,10T,13.7291,100.775,7.95
31160,2024-07-04 11:00:00,11T,13.7898,100.4486,16.43
31161,2024-07-04 11:00:00,12T,13.8225,100.5147,34.69
31162,2024-07-04 11:00:00,15T,13.7083,100.3728,16.43
31163,2024-07-04 11:00:00,61T,13.6796,100.6067,6.59
31164,2024-07-04 12:00:00,3T,13.7563,100.5018,39.63
31165,2024-07-04 12:00:00,5T,13.7367,100.5231,39.63
31166,2024-07-04 12:00:00,10T,13.7291,100.775,10.39
31167,2024-07-04 12:00:00,11T,13.7898,100.4486,17.19
31168,2024-07-04 12:00:00,12T,13.8225,100.5147,39.63
31169,2024-07-04 12:00:00,15T,13.7083,100.3728,17.19
31170,2024-07-04 12:00:00,61T,13.6796,100.6067,7.12
31171,2024-07-04 13:00:00,3T,13.7563,100.5018,46.97
31172,2024-07-04 13:00:00,5T,13.7367,100.5231,46.97
31173,2024-07-04 13:00:00,10T,13.7291,100.775,10.67
31174,2024-07-04 13:00:00,11T,13.7898,100.4486,21.93
31175,2024-07-04 13:00:00,12T,13.8225,100.5147,46.97
31176,2024-07-04 13:00:00,15T,13.7083,100.3728,21.93
31177,2024-07-04 13:00:00,61T,13.6796,100.6067,8.06
31178,2024-07-04 14:00:00,3T,13.7563,100.5018,55.7
31179,2024-07-04 14:00:00,5T,13.7367,100.5231,55.7
31180,2024-07-04 14:00:00,10T,13.7291,100.775,11.58
31181,2024-07-04 14:00:00,11T,13.7898,100.4486,29.99
31182,2024-07-04 14:00:00,12T,13.8225,100.5147,55.7
31183,2024-07-04 14:00:00,15T,13.7083,100.3728,29.99
31184,2024-07-04 14:00:00,61T,13.6796,100.6067,9.46
31185,2024-07-04 15:00:00,3T,13.7563,100.5018,61.26
31186,2024-07-04 15:00:00,5T,13.7367,100.5231,61.26
31187,2024-07-04 15:00:00,10T,13.7291,100.775,13.57
31188,2024-07-04 15:00:00,11T,13.7898,100.4486,38.08
31189,2024-07-04 15:00:00,12T,13.8225,100.5147,61.26
31190,2024-07-04 15:00:00,15T,13.7083,100.3728,38.08
31191,2024-07-04 15:00:00,61T,13.6796,100.6067,11.11
31192,2024-07-04 16:00:00,3T,13.7563,100.5018,62.88
31193,2024-07-04 16:00:00,5T,13.7367,100.5231,62.88
31194,2024-07-04 16:00:00,10T,13.7291,100.775,14.27
31195,2024-07-04 16:00:00,11T,13.7898,100.4486,44.9
31196,2024-07-04 16:00:00,12T,13.8225,100.5147,62.88
31197,2024-07-04 16:00:00,15T,13.7083,100.3728,44.9
31198,2024-07-04 16:00:00,61T,13.6796,100.6067,11.63
31199,2024-07-04 17:00:00,3T,13.7563,100.5018,57.72
31200,2024-07-04 17:00:00,5T,13.7367,100.5231,57.72
31201,2024-07-04 17:00:00,10T,13.7291,100.775,12.89
31202,2024-07-04 17:00:00,11T,13.7898,100.4486,43.11
31203,2024-07-04 17:00:00,12T,13.8225,100.5147,57.72
31204,2024-07-04 17:00:00,15T,13.7083,100.3728,43.11
31205,2024-07-04 17:00:00,61T,13.6796,100.6067,9.66
31206,2024-07-04 18:00:00,3T,13.7563,100.5018,52.68
31207,2024-07-04 18:00:00,5T,13.7367,100.5231,52.68
31208,2024-07-04 18:00:00,10T,13.7291,100.775,11.61
31209,2024-07-04 18:00:00,11T,13.7898,100.4486,36.62
31210,2024-07-04 18:00:00,12T,13.8225,100.5147,52.68
31211,2024-07-04 18:00:00,15T,13.7083,100.3728,36.62
31212,2024-07-04 18:00:00,61T,13.6796,100.6067,8.31
31213,2024-07-04 19:00:00,3T,13.7563,100.5018,51.88
31214,2024-07-04 19:00:00,5T,13.7367,100.5231,51.88
31215,2024-07-04 19:00:00,10T,13.7291,100.775,12.54
31216,2024-07-04 19:00:00,11T,13.7898,100.4486,28.11
31217,2024-07-04 19:00:00,12T,13.8225,100.5147,51.88
31218,2024-07-04 19:00:00,15T,13.7083,100.3728,28.11
31219,2024-07-04 19:00:00,61T,13.6796,100.6067,7.93
31220,2024-07-04 20:00:00,3T,13.7563,100.5018,54.93
31221,2024-07-04 20:00:00,5T,13.7367,100.5231,54.93
31222,2024-07-04 20:00:00,10T,13.7291,100.775,14.07
31223,2024-07-04 20:00:00,11T,13.7898,100.4486,24.03
31224,2024-07-04 20:00:00,12T,13.8225,100.5147,54.93
31225,2024-07-04 20:00:00,15T,13.7083,100.3728,24.03
31226,2024-07-04 20:00:00,61T,13.6796,100.6067,8.82
31227,2024-07-04 21:00:00,3T,13.7563,100.5018,61.79
31228,2024-07-04 21:00:00,5T,13.7367,100.5231,61.79
31229,2024-07-04 21:00:00,10T,13.7291,100.775,14.79
31230,2024-07-04 21:00:00,11T,13.7898,100.4486,24.36
31231,2024-07-04 21:00:00,12T,13.8225,100.5147,61.79
31232,2024-07-04 21:00:00,15T,13.7083,100.3728,24.36
31233,2024-07-04 21:00:00,61T,13.6796,100.6067,10.78
31234,2024-07-04 22:00:00,3T,13.7563,100.5018,72.45
31235,2024-07-04 22:00:00,5T,13.7367,100.5231,72.45
31236,2024-07-04 22:00:00,10T,13.7291,100.775,15.1
31237,2024-07-04 22:00:00,11T,13.7898,100.4486,27.08
31238,2024-07-04 22:00:00,12T,13.8225,100.5147,72.45
31239,2024-07-04 22:00:00,15T,13.7083,100.3728,27.08
31240,2024-07-04 22:00:00,61T,13.6796,100.6067,13.71
31241,2024-07-04 23:00:00,3T,13.7563,100.5018,90.7
31242,2024-07-04 23:00:00,5T,13.7367,100.5231,90.7
31243,2024-07-04 23:00:00,10T,13.7291,100.775,16.6
31244,2024-07-04 23:00:00,11T,13.7898,100.4486,33.86
31245,2024-07-04 23:00:00,12T,13.8225,100.5147,90.7
31246,2024-07-04 23:00:00,15T,13.7083,100.3728,33.86
31247,2024-07-04 23:00:00,61T,13.6796,100.6067,17.58
31248,2024-07-05 00:00:00,3T,13.7563,100.5018,130.89
31249,2024-07-05 00:00:00,5T,13.7367,100.5231,130.89
31250,2024-07-05 00:00:00,10T,13.7291,100.775,20.23
31251,2024-07-05 00:00:00,11T,13.7898,100.4486,49.1
31252,2024-07-05 00:00:00,12T,13.8225,100.5147,130.89
31253,2024-07-05 00:00:00,15T,13.7083,100.3728,49.1
31254,2024-07-05 00:00:00,61T,13.6796,100.6067,22.9
31255,2024-07-05 01:00:00,3T,13.7563,100.5018,178.01
31256,2024-07-05 01:00:00,5T,13.7367,100.5231,178.01
31257,2024-07-05 01:00:00,10T,13.7291,100.775,22.55
31258,2024-07-05 01:00:00,11T,13.7898,100.4486,83.94
31259,2024-07-05 01:00:00,12T,13.8225,100.5147,178.01
31260,2024-07-05 01:00:00,15T,13.7083,100.3728,83.94
31261,2024-07-05 01:00:00,61T,13.6796,100.6067,24.49
31262,2024-07-05 02:00:00,3T,13.7563,100.5018,205.96
31263,2024-07-05 02:00:00,5T,13.7367,100.5231,205.96
31264,2024-07-05 02:00:00,10T,13.7291,100.775,24.6
31265,2024-07-05 02:00:00,11T,13.7898,100.4486,116.67
31266,2024-07-05 02:00:00,12T,13.8225,100.5147,205.96
31267,2024-07-05 02:00:00,15T,13.7083,100.3728,116.67
31268,2024-07-05 02:00:00,61T,13.6796,100.6067,23.77
31269,2024-07-05 03:00:00,3T,13.7563,100.5018,238.63
31270,2024-07-05 03:00:00,5T,13.7367,100.5231,238.63
31271,2024-07-05 03:00:00,10T,13.7291,100.775,31.4
31272,2024-07-05 03:00:00,11T,13.7898,100.4486,126.06
31273,2024-07-05 03:00:00,12T,13.8225,100.5147,238.63
31274,2024-07-05 03:00:00,15T,13.7083,100.3728,126.06
31275,2024-07-05 03:00:00,61T,13.6796,100.6067,20.75
31276,2024-07-05 04:00:00,3T,13.7563,100.5018,250.95
31277,2024-07-05 04:00:00,5T,13.7367,100.5231,250.95
31278,2024-07-05 04:00:00,10T,13.7291,100.775,60.22
31279,2024-07-05 04:00:00,11T,13.7898,100.4486,76.69
31280,2024-07-05 04:00:00,12T,13.8225,100.5147,250.95
31281,2024-07-05 04:00:00,15T,13.7083,100.3728,76.69
31282,2024-07-05 04:00:00,61T,13.6796,100.6067,16.21
31283,2024-07-05 05:00:00,3T,13.7563,100.5018,190.28
31284,2024-07-05 05:00:00,5T,13.7367,100.5231,190.28
31285,2024-07-05 05:00:00,10T,13.7291,100.775,58.68
31286,2024-07-05 05:00:00,11T,13.7898,100.4486,53.97
31287,2024-07-05 05:00:00,12T,13.8225,100.5147,190.28
31288,2024-07-05 05:00:00,15T,13.7083,100.3728,53.97
31289,2024-07-05 05:00:00,61T,13.6796,100.6067,12.21
31290,2024-07-05 06:00:00,3T,13.7563,100.5018,95.37
31291,2024-07-05 06:00:00,5T,13.7367,100.5231,95.37
31292,2024-07-05 06:00:00,10T,13.7291,100.775,30.04
31293,2024-07-05 06:00:00,11T,13.7898,100.4486,30.77
31294,2024-07-05 06:00:00,12T,13.8225,100.5147,95.37
31295,2024-07-05 06:00:00,15T,13.7083,100.3728,30.77
31296,2024-07-05 06:00:00,61T,13.6796,100.6067,8.61
31297,2024-07-05 07:00:00,3T,13.7563,100.5018,46.23
31298,2024-07-05 07:00:00,5T,13.7367,100.5231,46.23
31299,2024-07-05 07:00:00,10T,13.7291,100.775,16.13
31300,2024-07-05 07:00:00,11T,13.7898,100.4486,18.36
31301,2024-07-05 07:00:00,12T,13.8225,100.5147,46.23
31302,2024-07-05 07:00:00,15T,13.7083,100.3728,18.36
31303,2024-07-05 07:00:00,61T,13.6796,100.6067,6.52
31304,2024-07-05 08:00:00,3T,13.7563,100.5018,36.28
31305,2024-07-05 08:00:00,5T,13.7367,100.5231,36.28
31306,2024-07-05 08:00:00,10T,13.7291,100.775,14.02
31307,2024-07-05 08:00:00,11T,13.7898,100.4486,14.17
31308,2024-07-05 08:00:00,12T,13.8225,100.5147,36.28
31309,2024-07-05 08:00:00,15T,13.7083,100.3728,14.17
31310,2024-07-05 08:00:00,61T,13.6796,100.6067,5.83
31311,2024-07-05 09:00:00,3T,13.7563,100.5018,31.88
31312,2024-07-05 09:00:00,5T,13.7367,100.5231,31.88
31313,2024-07-05 09:00:00,10T,13.7291,100.775,13.7
31314,2024-07-05 09:00:00,11T,13.7898,100.4486,12.01
31315,2024-07-05 09:00:00,12T,13.8225,100.5147,31.88
31316,2024-07-05 09:00:00,15T,13.7083,100.3728,12.01
31317,2024-07-05 09:00:00,61T,13.6796,100.6067,5.4
31318,2024-07-05 10:00:00,3T,13.7563,100.5018,38.24
31319,2024-07-05 10:00:00,5T,13.7367,100.5231,38.24
31320,2024-07-05 10:00:00,10T,13.7291,100.775,16.3
31321,2024-07-05 10:00:00,11T,13.7898,100.4486,14.37
31322,2024-07-05 10:00:00,12T,13.8225,100.5147,38.24
31323,2024-07-05 10:00:00,15T,13.7083,100.3728,14.37
31324,2024-07-05 10:00:00,61T,13.6796,100.6067,7.14
31325,2024-07-05 11:00:00,3T,13.7563,100.5018,55.5
31326,2024-07-05 11:00:00,5T,13.7367,100.5231,55.5
31327,2024-07-05 11:00:00,10T,13.7291,100.775,22.99
31328,2024-07-05 11:00:00,11T,13.7898,100.4486,20.55
31329,2024-07-05 11:00:00,12T,13.8225,100.5147,55.5
31330,2024-07-05 11:00:00,15T,13.7083,100.3728,20.55
31331,2024-07-05 11:00:00,61T,13.6796,100.6067,10.28
31332,2024-07-05 12:00:00,3T,13.7563,100.5018,71.81
31333,2024-07-05 12:00:00,5T,13.7367,100.5231,71.81
31334,2024-07-05 12:00:00,10T,13.7291,100.775,28.37
31335,2024-07-05 12:00:00,11T,13.7898,100.4486,27.26
31336,2024-07-05 12:00:00,12T,13.8225,100.5147,71.81
31337,2024-07-05 12:00:00,15T,13.7083,100.3728,27.26
31338,2024-07-05 12:00:00,61T,13.6796,100.6067,13.7
31339,2024-07-05 13:00:00,3T,13.7563,100.5018,106.18
31340,2024-07-05 13:00:00,5T,13.7367,100.5231,106.18
31341,2024-07-05 13:00:00,10T,13.7291,100.775,29.35
31342,2024-07-05 13:00:00,11T,13.7898,100.4486,45.86
31343,2024-07-05 13:00:00,12T,13.8225,100.5147,106.18
31344,2024-07-05 13:00:00,15T,13.7083,100.3728,45.86
31345,2024-07-05 13:00:00,61T,13.6796,100.6067,20.56
31346,2024-07-05 14:00:00,3T,13.7563,100.5018,156.44
31347,2024-07-05 14:00:00,5T,13.7367,100.5231,156.44
31348,2024-07-05 14:00:00,10T,13.7291,100.775,29.67
31349,2024-07-05 14:00:00,11T,13.7898,100.4486,73.38
31350,2024-07-05 14:00:00,12T,13.8225,100.5147,156.44
31351,2024-07-05 14:00:00,15T,13.7083,100.3728,73.38
31352,2024-07-05 14:00:00,61T,13.6796,100.6067,31.74
31353,2024-07-05 15:00:00,3T,13.7563,100.5018,208.83
31354,2024-07-05 15:00:00,5T,13.7367,100.5231,208.83
31355,2024-07-05 15:00:00,10T,13.7291,100.775,31.19
31356,2024-07-05 15:00:00,11T,13.7898,100.4486,100.61
31357,2024-07-05 15:00:00,12T,13.8225,100.5147,208.83
31358,2024-07-05 15:00:00,15T,13.7083,100.3728,100.61
31359,2024-07-05 15:00:00,61T,13.6796,100.6067,48.23
31360,2024-07-05 16:00:00,3T,13.7563,100.5018,250.07
31361,2024-07-05 16:00:00,5T,13.7367,100.5231,250.07
31362,2024-07-05 16:00:00,10T,13.7291,100.775,31.12
31363,2024-07-05 16:00:00,11T,13.7898,100.4486,123.89
31364,2024-07-05 16:00:00,12T,13.8225,100.5147,250.07
31365,2024-07-05 16:00:00,15T,13.7083,100.3728,123.89
31366,2024-07-05 16:00:00,61T,13.6796,100.6067,67.99
31367,2024-07-05 17:00:00,3T,13.7563,100.5018,248.91
31368,2024-07-05 17:00:00,5T,13.7367,100.5231,248.91
31369,2024-07-05 17:00:00,10T,13.7291,100.775,27.2
31370,2024-07-05 17:00:00,11T,13.7898,100.4486,138.07
31371,2024-07-05 17:00:00,12T,13.8225,100.5147,248.91
31372,2024-07-05 17:00:00,15T,13.7083,100.3728,138.07
31373,2024-07-05 17:00:00,61T,13.6796,100.6067,79.23
31374,2024-07-05 18:00:00,3T,13.7563,100.5018,223.07
31375,2024-07-05 18:00:00,5T,13.7367,100.5231,223.07
31376,2024-07-05 18:00:00,10T,13.7291,100.775,22.72
31377,2024-07-05 18:00:00,11T,13.7898,100.4486,142.01
31378,2024-07-05 18:00:00,12T,13.8225,100.5147,223.07
31379,2024-07-05 18:00:00,15T,13.7083,100.3728,142.01
31380,2024-07-05 18:00:00,61T,13.6796,100.6067,83.1
31381,2024-07-05 19:00:00,3T,13.7563,100.5018,215.25
31382,2024-07-05 19:00:00,5T,13.7367,100.5231,215.25
31383,2024-07-05 19:00:00,10T,13.7291,100.775,21.75
31384,2024-07-05 19:00:00,11T,13.7898,100.4486,116.17
31385,2024-07-05 19:00:00,12T,13.8225,100.5147,215.25
31386,2024-07-05 19:00:00,15T,13.7083,100.3728,116.17
31387,2024-07-05 19:00:00,61T,13.6796,100.6067,80.98
31388,2024-07-05 20:00:00,3T,13.7563,100.5018,214.58
31389,2024-07-05 20:00:00,5T,13.7367,100.5231,214.58
31390,2024-07-05 20:00:00,10T,13.7291,100.775,23.73
31391,2024-07-05 20:00:00,11T,13.7898,100.4486,86.58
31392,2024-07-05 20:00:00,12T,13.8225,100.5147,214.58
31393,2024-07-05 20:00:00,15T,13.7083,100.3728,86.58
31394,2024-07-05 20:00:00,61T,13.6796,100.6067,76.46
31395,2024-07-05 21:00:00,3T,13.7563,100.5018,208.34
31396,2024-07-05 21:00:00,5T,13.7367,100.5231,208.34
31397,2024-07-05 21:00:00,10T,13.7291,100.775,25.01
31398,2024-07-05 21:00:00,11T,13.7898,100.4486,70.79
31399,2024-07-05 21:00:00,12T,13.8225,100.5147,208.34
31400,2024-07-05 21:00:00,15T,13.7083,100.3728,70.79
31401,2024-07-05 21:00:00,61T,13.6796,100.6067,74.76
31402,2024-07-05 22:00:00,3T,13.7563,100.5018,197.05
31403,2024-07-05 22:00:00,5T,13.7367,100.5231,197.05
31404,2024-07-05 22:00:00,10T,13.7291,100.775,24.47
31405,2024-07-05 22:00:00,11T,13.7898,100.4486,66.95
31406,2024-07-05 22:00:00,12T,13.8225,100.5147,197.05
31407,2024-07-05 22:00:00,15T,13.7083,100.3728,66.95
31408,2024-07-05 22:00:00,61T,13.6796,100.6067,75.32
31409,2024-07-05 23:00:00,3T,13.7563,100.5018,197.45
31410,2024-07-05 23:00:00,5T,13.7367,100.5231,197.45
31411,2024-07-05 23:00:00,10T,13.7291,100.775,25.31
31412,2024-07-05 23:00:00,11T,13.7898,100.4486,59.56
31413,2024-07-05 23:00:00,12T,13.8225,100.5147,197.45
31414,2024-07-05 23:00:00,15T,13.7083,100.3728,59.56
31415,2024-07-05 23:00:00,61T,13.6796,100.6067,79.97
31416,2024-07-06 00:00:00,3T,13.7563,100.5018,212.89
31417,2024-07-06 00:00:00,5T,13.7367,100.5231,212.89
31418,2024-07-06 00:00:00,10T,13.7291,100.775,31.72
31419,2024-07-06 00:00:00,11T,13.7898,100.4486,52.18
31420,2024-07-06 00:00:00,12T,13.8225,100.5147,212.89
31421,2024-07-06 00:00:00,15T,13.7083,100.3728,52.18
31422,2024-07-06 00:00:00,61T,13.6796,100.6067,90.0
31423,2024-07-06 01:00:00,3T,13.7563,100.5018,220.84
31424,2024-07-06 01:00:00,5T,13.7367,100.5231,220.84
